“cadre”,to,1.0,0.0
more,about,0.00990099009901,-4.61512051684
as,purveyors,0.00301659125189,-5.80362780963
irb,120,0.5,-0.69314718056
industry,13,0.0294117647059,-3.52636052462
own,unique,0.0597014925373,-2.81839825827
that,processes,0.000661375661376,-7.32118855674
across,ten,0.0588235294118,-2.83321334406
degrade,slowly,1.0,0.0
iphone,4,1.0,0.0
the,autonomous,0.000330906684315,-8.01367414283
are,pretty,0.00117785630153,-6.74405918631
also,best,0.00523560209424,-5.25227342805
are,fleeting,0.00117785630153,-6.74405918631
commercial,off,0.0909090909091,-2.3978952728
said,swarming,0.00854700854701,-4.7621739348
—,hilbert,0.04,-3.21887582487
electron,cooling,0.25,-1.38629436112
the,languages,0.000165453342158,-8.70682132339
did,so,0.0178571428571,-4.02535169074
prognosis,based,1.0,0.0
rheumatic,diseases,0.166666666667,-1.79175946923
by,just,0.00555555555556,-5.19295685089
do,as,0.0030959752322,-5.77765232322
wanting,to,1.0,0.0
team,players,0.00561797752809,-5.18178355029
the,precipitation,0.000165453342158,-8.70682132339
rhythmic,stream,1.0,0.0
algorithm,instead,0.0555555555556,-2.8903717579
is,free,0.000667556742323,-7.31188616408
industry—is,that,1.0,0.0
and,he,0.000777604976672,-7.1592919048
few,team,0.015625,-4.15888308336
collective,case,0.125,-2.07944154168
designer’s,specifications,1.0,0.0
engineered,with,0.5,-0.69314718056
much,as,0.0446428571429,-3.10906095886
keep,up,0.030303030303,-3.49650756147
internet,access,0.0357142857143,-3.33220451018
arriving,data,1.0,0.0
to,muddy,0.00032310177706,-8.03754318512
the,wood,0.000165453342158,-8.70682132339
themselves,but,0.0909090909091,-2.3978952728
creation,are,0.166666666667,-1.79175946923
meet,this,0.0909090909091,-2.3978952728
world—that,s,1.0,0.0
potential,clients,0.03125,-3.4657359028
reducing,social,0.142857142857,-1.94591014906
issues,ph,0.0222222222222,-3.80666248977
will,more,0.00282485875706,-5.86929691313
equivalent,to,0.285714285714,-1.2527629685
century,when,0.333333333333,-1.09861228867
often,unreasonably,0.0120481927711,-4.4188406078
a,strange,0.000388048117967,-7.85438121065
i,too,0.00210084033613,-6.16541785423
poles,there,0.5,-0.69314718056
and,well,0.00116640746501,-6.75382679669
tax,laws,0.333333333333,-1.09861228867
trash,these,0.0769230769231,-2.56494935746
than,fine-tuning,0.00975609756098,-4.62986279858
automation,equipment,0.0114942528736,-4.46590811865
progress,is,0.0714285714286,-2.63905732962
requiring,people,0.285714285714,-1.2527629685
developed,a,0.132075471698,-2.0243817645
which,we,0.0245901639344,-3.70540875607
since,last,0.0175438596491,-4.04305126783
well,there,0.0183486238532,-3.99820070167
that,adequate,0.000661375661376,-7.32118855674
cards,also,0.5,-0.69314718056
powertrain,assembly,1.0,0.0
fast,querying,0.0909090909091,-2.3978952728
them,through,0.0078125,-4.85203026392
on,research,0.00152905198777,-6.48310735146
at,times,0.00220750551876,-6.11589212548
legal,strategy,0.111111111111,-2.19722457734
epic,flop,0.5,-0.69314718056
organization,can,0.0416666666667,-3.17805383035
system,before,0.0059880239521,-5.11799381242
any,coverage,0.00806451612903,-4.82028156561
programmers,given,0.0117647058824,-4.44265125649
design,role,0.00552486187845,-5.19849703127
performed,by,0.3,-1.20397280433
general,terms,0.0294117647059,-3.52636052462
rotational,movement,0.333333333333,-1.09861228867
be,willing,0.00138504155125,-6.58202513889
instance,they,0.0454545454545,-3.09104245336
mit,boson,0.0833333333333,-2.48490664979
the,wireless,0.000165453342158,-8.70682132339
stable,for,0.285714285714,-1.2527629685
developer,writes,0.00884955752212,-4.72738781871
industry,what,0.0294117647059,-3.52636052462
personal,assistants,0.0277777777778,-3.58351893846
tumbling,so,0.5,-0.69314718056
tables,they,0.142857142857,-1.94591014906
skills,training,0.025,-3.68887945411
the,ions,0.000165453342158,-8.70682132339
problem,you,0.0149253731343,-4.20469261939
deployment,documentation,0.1,-2.30258509299
computers,ever,0.027027027027,-3.61091791264
wants,to,1.0,0.0
change,presentation,0.0196078431373,-3.93182563272
variants,faster,0.333333333333,-1.09861228867
every,type,0.0144927536232,-4.2341065046
s,institute,0.00259067357513,-5.95583736946
in,database,0.000567214974475,-7.4747721824
having,access,0.0357142857143,-3.33220451018
on,”,0.00152905198777,-6.48310735146
developer,finds,0.00884955752212,-4.72738781871
are,selling,0.00117785630153,-6.74405918631
but,consider,0.00280112044818,-5.87773578178
learn,to,0.0625,-2.77258872224
generic,programming,0.111111111111,-2.19722457734
a,less,0.00194024058983,-6.24494329822
glass-weave,finish,1.0,0.0
experiences,with,0.25,-1.38629436112
assemble,according,0.2,-1.60943791243
therapist,in,0.5,-0.69314718056
expedited,answers,1.0,0.0
actual,lighting,0.0833333333333,-2.48490664979
stylistic,purpose,0.5,-0.69314718056
an,educator,0.00246913580247,-6.00388706711
market,expansion,0.0227272727273,-3.78418963392
reason,now,0.0454545454545,-3.09104245336
dynamic,world,0.142857142857,-1.94591014906
thought,they,0.0434782608696,-3.13549421593
a,yacht,0.000776096235933,-7.16123403009
of,top,0.000340136054422,-7.98616486033
through,cover,0.0123456790123,-4.39444915467
delays,configuration,0.2,-1.60943791243
300,patients,0.5,-0.69314718056
converter,and,1.0,0.0
conference,led,0.047619047619,-3.04452243772
made,the,0.051724137931,-2.96183072188
is,unclear,0.00133511348465,-6.61873898352
fraunhofer,institutes,0.0909090909091,-2.3978952728
adds,there,0.166666666667,-1.79175946923
one,person—but,0.00346020761246,-5.66642668811
protocols,are,0.25,-1.38629436112
wrote,some,0.1,-2.30258509299
when,the,0.0942760942761,-2.36152762863
the,xml,0.00066181336863,-7.32052696227
an,entire,0.00740740740741,-4.90527477844
previously,unknown,0.0769230769231,-2.56494935746
declared,he,1.0,0.0
devices,can,0.0285714285714,-3.55534806149
before,moving,0.0140845070423,-4.26267987704
simply,as,0.0212765957447,-3.85014760171
like,safemove,0.00636942675159,-5.05624580535
roi,before,0.166666666667,-1.79175946923
design,to,0.0110497237569,-4.50534985071
the,medieval,0.000165453342158,-8.70682132339
movement,emerge,0.0769230769231,-2.56494935746
first,apparently,0.0144927536232,-4.2341065046
used,an,0.00934579439252,-4.67282883446
carried,from,0.25,-1.38629436112
the,minds,0.00066181336863,-7.32052696227
diversify,to,0.333333333333,-1.09861228867
a,hand,0.000388048117967,-7.85438121065
paper,2d,0.0294117647059,-3.52636052462
remarkably,easy,0.5,-0.69314718056
utilize,the,1.0,0.0
or,swap,0.00176991150442,-6.33682573115
human,emotions,0.0204081632653,-3.89182029811
went,out,0.1,-2.30258509299
by,comparison,0.00555555555556,-5.19295685089
deep,trouble,0.1,-2.30258509299
of,various,0.000340136054422,-7.98616486033
supposed,to,1.0,0.0
if,serving,0.00287356321839,-5.85220247977
embrace,oo,0.25,-1.38629436112
nice,and,0.142857142857,-1.94591014906
and,frightening,0.000388802488336,-7.85243908536
life,for,0.0232558139535,-3.76120011569
prototype,various,0.166666666667,-1.79175946923
difficult,journey,0.0625,-2.77258872224
rarely,take,0.5,-0.69314718056
of,human,0.00272108843537,-5.90672331865
for,market,0.00100200400802,-6.90575327631
idea,for,0.0204081632653,-3.89182029811
a,larger,0.0023282887078,-6.06262174142
example,in,0.0444444444444,-3.11351530921
this,technology,0.00449101796407,-5.40567588487
being,their,0.0131578947368,-4.33073334029
rapidly,emerging,0.333333333333,-1.09861228867
messages,were,0.333333333333,-1.09861228867
added,value,0.0625,-2.77258872224
reflections,interested,1.0,0.0
wanted,even,0.0833333333333,-2.48490664979
cover,all,0.125,-2.07944154168
fairly,carefully,0.125,-2.07944154168
a,voltage,0.000388048117967,-7.85438121065
this,basis,0.00149700598802,-6.50428817354
reach,a,0.0666666666667,-2.7080502011
software,will,0.00451467268623,-5.40042258949
oil,exploration,0.111111111111,-2.19722457734
human,motion,0.0204081632653,-3.89182029811
me,look,0.0166666666667,-4.09434456222
design,testing,0.00552486187845,-5.19849703127
well,integrated,0.00917431192661,-4.69134788223
if,weinberg,0.00287356321839,-5.85220247977
if,software,0.00287356321839,-5.85220247977
and,others,0.000388802488336,-7.85243908536
coverage,report,0.333333333333,-1.09861228867
commercial,life,0.0909090909091,-2.3978952728
what,degree,0.00333333333333,-5.70378247466
high,energy,0.03125,-3.4657359028
hear,that”,0.111111111111,-2.19722457734
of,mutual,0.000340136054422,-7.98616486033
impact,does,0.0714285714286,-2.63905732962
optimal,for,0.333333333333,-1.09861228867
daniela,rus,1.0,0.0
intelligence,could,0.0357142857143,-3.33220451018
interaction,by,0.0666666666667,-2.7080502011
guidance,so,0.125,-2.07944154168
am,the,0.0416666666667,-3.17805383035
should,refuse,0.00746268656716,-4.89783979995
automatically,follow,0.0555555555556,-2.8903717579
the,collaborative,0.000165453342158,-8.70682132339
also,how,0.00523560209424,-5.25227342805
the,calypte,0.000165453342158,-8.70682132339
port,for,0.2,-1.60943791243
drivel,and,0.5,-0.69314718056
do,not,0.0835913312693,-2.48181545722
knowledge,that,0.0357142857143,-3.33220451018
pizza,after,1.0,0.0
dorta,explains,0.333333333333,-1.09861228867
had,no,0.0181818181818,-4.00733318523
the,shoal,0.000827266710788,-7.09738341096
re,buying,0.0126582278481,-4.36944785247
another,cell,0.0147058823529,-4.21950770518
maintenance,costs,0.0333333333333,-3.40119738166
before,design,0.0140845070423,-4.26267987704
don’t,pay,0.0285714285714,-3.55534806149
computer,programming,0.0236220472441,-3.74557479779
made,much,0.0344827586207,-3.36729582999
act,on,0.333333333333,-1.09861228867
be,created,0.00138504155125,-6.58202513889
and,things,0.000388802488336,-7.85243908536
much,effort,0.00892857142857,-4.7184988713
headlight,improves,0.0833333333333,-2.48490664979
handle,and,0.4,-0.916290731874
smm,convention,0.2,-1.60943791243
large,screens,0.0178571428571,-4.02535169074
emphasis,when,0.2,-1.60943791243
laselle,“likely,0.166666666667,-1.79175946923
and,accompanied,0.000388802488336,-7.85243908536
s,captive,0.00259067357513,-5.95583736946
particular,technology,0.0454545454545,-3.09104245336
of,codespells,0.00102040816327,-6.88755257166
the,robotics,0.000827266710788,-7.09738341096
academia,and,0.5,-0.69314718056
there,should,0.00757575757576,-4.88280192259
an,object-oriented,0.00246913580247,-6.00388706711
a,different,0.0046565774156,-5.36947456086
maintenance,mode,0.05,-2.99573227355
time-sensitive,nature,1.0,0.0
that,enable,0.00330687830688,-5.71175064431
create,there,0.0192307692308,-3.95124371858
methods,a,0.0434782608696,-3.13549421593
and,custom,0.000777604976672,-7.1592919048
reporting,gig,0.166666666667,-1.79175946923
misrouted,to,1.0,0.0
stuff,now,0.1,-2.30258509299
using,two,0.00840336134454,-4.77912349311
creates,the,0.2,-1.60943791243
failure,each,0.2,-1.60943791243
field,paul,0.0384615384615,-3.25809653802
to,1997,0.00032310177706,-8.03754318512
one,should,0.00692041522491,-4.97327950755
--,an,0.0102040816327,-4.58496747867
to,scramble,0.00032310177706,-8.03754318512
gui,standard,0.125,-2.07944154168
before,christmas,0.0140845070423,-4.26267987704
is,their,0.000667556742323,-7.31188616408
sequential,array,0.5,-0.69314718056
that,prevent,0.000661375661376,-7.32118855674
enter,kickstarter,0.5,-0.69314718056
previous,model,0.047619047619,-3.04452243772
of,start-up,0.000340136054422,-7.98616486033
are,situations,0.00117785630153,-6.74405918631
risks,associated,0.111111111111,-2.19722457734
mistakes,goes,0.125,-2.07944154168
to,whomever,0.00032310177706,-8.03754318512
even,those,0.00689655172414,-4.97673374242
just,ugly,0.00645161290323,-5.04342511692
same,tests,0.02,-3.91202300543
for,current,0.00100200400802,-6.90575327631
category,is,0.2,-1.60943791243
features,must,0.0232558139535,-3.76120011569
letters,frankly,0.2,-1.60943791243
route,to,0.666666666667,-0.405465108108
between,dsm,0.010752688172,-4.53259949315
more,tangible,0.00660066006601,-5.02058562495
mind,the,0.0909090909091,-2.3978952728
most,excellent,0.00769230769231,-4.86753445046
and,distribution,0.000388802488336,-7.85243908536
logical,question,0.333333333333,-1.09861228867
farm,or,0.5,-0.69314718056
money,to,0.142857142857,-1.94591014906
software,all,0.00225733634312,-6.09356977005
emphasize,responsible,0.333333333333,-1.09861228867
some,time,0.0185185185185,-3.98898404656
modeled,by,0.166666666667,-1.79175946923
the,legacy,0.000165453342158,-8.70682132339
most,p,0.00769230769231,-4.86753445046
programmers,face,0.0117647058824,-4.44265125649
analyzing,samples,0.166666666667,-1.79175946923
utilities,scripts,1.0,0.0
hand,them,0.0454545454545,-3.09104245336
which,provides,0.00409836065574,-5.49716822529
s,customize,0.00259067357513,-5.95583736946
knew,what,0.2,-1.60943791243
to,understand,0.00549273021002,-5.20432984106
p,200,0.0833333333333,-2.48490664979
variants,must,0.333333333333,-1.09861228867
ud,nanofabrication,1.0,0.0
processes,some,0.0425531914894,-3.15700042115
severe,constraints,1.0,0.0
possible,he,0.027397260274,-3.59731226059
explicitly,embrace,0.0714285714286,-2.63905732962
last,control,0.030303030303,-3.49650756147
cheapest,tablets,0.5,-0.69314718056
and,partners,0.000388802488336,-7.85243908536
governments,find,1.0,0.0
each,approaching,0.0103092783505,-4.5747109785
tiptoeing,its,1.0,0.0
asking,that,0.0666666666667,-2.7080502011
seasoned,software,0.25,-1.38629436112
about,earlier,0.00480769230769,-5.3375380797
water,with,0.0666666666667,-2.7080502011
breed,oo,0.333333333333,-1.09861228867
senior,researcher,0.222222222222,-1.50407739678
those,few,0.00877192982456,-4.73619844839
of,proper,0.000340136054422,-7.98616486033
just,choose,0.00645161290323,-5.04342511692
to,automated,0.00032310177706,-8.03754318512
the,point,0.00215089344805,-6.14187196593
your,modeling,0.0111524163569,-4.49609909093
engage,the,0.125,-2.07944154168
occurred,to,0.333333333333,-1.09861228867
epitaxial,synthesis,1.0,0.0
main,reason,0.1,-2.30258509299
coder,the,0.1,-2.30258509299
motion,to,0.0588235294118,-2.83321334406
benefit,it,0.0689655172414,-2.67414864943
biomed,central,1.0,0.0
are,interested,0.00235571260306,-6.05091200575
meeting,of,0.0625,-2.77258872224
between,different,0.010752688172,-4.53259949315
unintentionally,not,1.0,0.0
j,cheskin,0.5,-0.69314718056
internet,a,0.0357142857143,-3.33220451018
stars,who,0.333333333333,-1.09861228867
vs,flat,0.0666666666667,-2.7080502011
the,race,0.000165453342158,-8.70682132339
leap,so,0.5,-0.69314718056
book,comes,0.015625,-4.15888308336
applications,while,0.0217391304348,-3.82864139649
changing,is,0.0833333333333,-2.48490664979
one,specialty,0.00692041522491,-4.97327950755
sensitive,business,0.1,-2.30258509299
used,on,0.00934579439252,-4.67282883446
side,is,0.0666666666667,-2.7080502011
the,great,0.000165453342158,-8.70682132339
using,robot,0.00840336134454,-4.77912349311
bonded,to,1.0,0.0
of,ion,0.000680272108844,-7.29301767977
local,versus,0.1,-2.30258509299
implied,in,0.666666666667,-0.405465108108
following,me,0.047619047619,-3.04452243772
developers,kent,0.00806451612903,-4.82028156561
rule,in,0.142857142857,-1.94591014906
key,eg,0.0294117647059,-3.52636052462
expect,you,0.0526315789474,-2.94443897917
produce,your,0.0526315789474,-2.94443897917
to,is,0.00032310177706,-8.03754318512
a,side,0.000776096235933,-7.16123403009
normal,probability,0.111111111111,-2.19722457734
samsung’s,tablet,0.25,-1.38629436112
case,for,0.0555555555556,-2.8903717579
for,multi-dimensional,0.00100200400802,-6.90575327631
using,general,0.00840336134454,-4.77912349311
software,churned,0.00225733634312,-6.09356977005
top,speed,0.0833333333333,-2.48490664979
be,transmitted,0.00138504155125,-6.58202513889
strengths,and,1.0,0.0
most,programmers,0.00769230769231,-4.86753445046
management,some,0.0123456790123,-4.39444915467
their,hammocks,0.00383141762452,-5.56452040732
create,that,0.0192307692308,-3.95124371858
this,i’m,0.00149700598802,-6.50428817354
the,orders,0.000330906684315,-8.01367414283
review,for,0.0714285714286,-2.63905732962
vs,republican,0.0666666666667,-2.7080502011
english,self-assessed,0.05,-2.99573227355
to,two,0.00032310177706,-8.03754318512
the,direction,0.000165453342158,-8.70682132339
believer,in,1.0,0.0
an,applications,0.00246913580247,-6.00388706711
ers-220,seem,1.0,0.0
jump,around,0.2,-1.60943791243
users,creating,0.0232558139535,-3.76120011569
connectivity,with,0.2,-1.60943791243
grooms,has,0.5,-0.69314718056
be,inferred,0.00277008310249,-5.88887795833
hours,than,0.05,-2.99573227355
and,hobbyists,0.000388802488336,-7.85243908536
into,hydrogen,0.00588235294118,-5.13579843705
havoc,on,1.0,0.0
team,can,0.0224719101124,-3.79548918917
of,object-oriented,0.000680272108844,-7.29301767977
gathered,the,1.0,0.0
aspects,are,0.0909090909091,-2.3978952728
own,you,0.0149253731343,-4.20469261939
professionals,can’t,0.1,-2.30258509299
what’s,hardest,0.0909090909091,-2.3978952728
of,canadian,0.000340136054422,-7.98616486033
validation,and,0.2,-1.60943791243
program,your,0.0212765957447,-3.85014760171
simply,allows,0.0212765957447,-3.85014760171
articulate,to,1.0,0.0
the,negev,0.000165453342158,-8.70682132339
through,is,0.0246913580247,-3.70130197411
special,equipment,0.214285714286,-1.54044504095
cancer,we,0.047619047619,-3.04452243772
this,class,0.00149700598802,-6.50428817354
the,naked,0.000165453342158,-8.70682132339
to,better,0.00129240710824,-6.651248824
our,quality,0.0155440414508,-4.16407790024
same,goes,0.01,-4.60517018599
be,adjusted,0.00277008310249,-5.88887795833
developers,rüping’s,0.00806451612903,-4.82028156561
two,major,0.00854700854701,-4.7621739348
paraplegic,quadriplegic,0.5,-0.69314718056
are,equipped,0.00235571260306,-6.05091200575
to,govern,0.00032310177706,-8.03754318512
be,described,0.00277008310249,-5.88887795833
as,people,0.00150829562594,-6.49677499019
gives,sponsors,0.0909090909091,-2.3978952728
as,strange,0.00150829562594,-6.49677499019
of,saving,0.000340136054422,-7.98616486033
address,labels,0.125,-2.07944154168
robot,programme,0.00909090909091,-4.70048036579
outpatient,medical,1.0,0.0
makers,will,0.2,-1.60943791243
would,deem,0.00531914893617,-5.23644196283
side,chain,0.0666666666667,-2.7080502011
james,mclurkin,0.333333333333,-1.09861228867
storage,and,0.0526315789474,-2.94443897917
unpredictability,of,1.0,0.0
weight,management,0.1875,-1.67397643357
cycle,however,0.0588235294118,-2.83321334406
12,to,0.166666666667,-1.79175946923
graphically,as,0.333333333333,-1.09861228867
start,from,0.104166666667,-2.26176309847
temperature,researchers,0.222222222222,-1.50407739678
often,fully,0.0120481927711,-4.4188406078
hear,touch,0.111111111111,-2.19722457734
others,if,0.0217391304348,-3.82864139649
pressure,and,0.2,-1.60943791243
how,i,0.00534759358289,-5.23110861685
bulkier,because,1.0,0.0
those,with,0.00877192982456,-4.73619844839
remotely,by,0.5,-0.69314718056
her,main,0.0208333333333,-3.87120101091
productivity,equivalent,0.0454545454545,-3.09104245336
total,spaghetti,0.05,-2.99573227355
be,better,0.00138504155125,-6.58202513889
or,to,0.0070796460177,-4.95053137003
by,giving,0.00277777777778,-5.88610403145
general,rules,0.0294117647059,-3.52636052462
book,to,0.015625,-4.15888308336
to,interpret,0.00064620355412,-7.34439600456
or,building,0.00176991150442,-6.33682573115
essence,of,0.5,-0.69314718056
thereby,modulating,0.5,-0.69314718056
sun-scorched,hulk,1.0,0.0
soldiers,are,0.666666666667,-0.405465108108
a,generic,0.0011641443539,-6.75576892198
should,reflect,0.00746268656716,-4.89783979995
support,3g,0.02,-3.91202300543
are,quick,0.00117785630153,-6.74405918631
testing,there,0.00724637681159,-4.92725368516
many-electron,effects,1.0,0.0
tout,2005,1.0,0.0
trivulzio,equestrian,1.0,0.0
probability,that,0.125,-2.07944154168
the,organizations,0.000165453342158,-8.70682132339
area,the,0.0333333333333,-3.40119738166
on,around,0.00152905198777,-6.48310735146
and,documentation,0.00155520995334,-6.46614472424
calling,before,0.333333333333,-1.09861228867
teaching,people,0.125,-2.07944154168
members,which,0.03125,-3.4657359028
disease,with,0.125,-2.07944154168
lethal,pairs,0.333333333333,-1.09861228867
l-1,simply,0.2,-1.60943791243
the,tide,0.000165453342158,-8.70682132339
which,inspired,0.00409836065574,-5.49716822529
text,messaging,0.15,-1.89711998489
it,allows,0.00680272108844,-4.99043258678
achieved,a,0.125,-2.07944154168
shoal,which,0.222222222222,-1.50407739678
help,assemble,0.0138888888889,-4.27666611902
algorithms,and,0.0833333333333,-2.48490664979
to,technologies,0.00032310177706,-8.03754318512
it,simple,0.00113378684807,-6.78219205601
because,us,0.00980392156863,-4.62497281328
while,previous,0.0116279069767,-4.45434729625
the,rotary,0.000165453342158,-8.70682132339
slows,ion,1.0,0.0
summary,crystal,1.0,0.0
reducing,development,0.142857142857,-1.94591014906
work,first,0.00617283950617,-5.08759633523
great,potential,0.0540540540541,-2.91777073208
neuronal,morphology,0.5,-0.69314718056
image-by-image,basis,1.0,0.0
cause,any,0.0833333333333,-2.48490664979
that,mastery,0.000661375661376,-7.32118855674
up,right,0.00719424460432,-4.93447393313
was,added,0.00374531835206,-5.5872486584
scientifically,or,0.5,-0.69314718056
its,motors,0.00862068965517,-4.75359019111
of,immigrants,0.000340136054422,-7.98616486033
there,document,0.00378787878788,-5.57594910315
you,refactor,0.00126582278481,-6.67203294546
ai,nt,0.0769230769231,-2.56494935746
i,understood,0.00210084033613,-6.16541785423
matrix,etiquette,0.5,-0.69314718056
efforts,it,0.0625,-2.77258872224
when,was,0.010101010101,-4.59511985013
gives,me,0.0909090909091,-2.3978952728
maker,intel,1.0,0.0
language,features,0.0125,-4.38202663467
occasions,you,0.5,-0.69314718056
re,just,0.0379746835443,-3.2708355638
itaa,dr,0.5,-0.69314718056
also,withdrew,0.00523560209424,-5.25227342805
a,burglary,0.000388048117967,-7.85438121065
be,opportunities,0.00138504155125,-6.58202513889
for,our,0.00801603206413,-4.82631173463
desktop,utilities,0.111111111111,-2.19722457734
1999,by,0.5,-0.69314718056
38-centimeter,and,0.666666666667,-0.405465108108
about,like,0.00480769230769,-5.3375380797
reading,many,0.0322580645161,-3.43398720449
them,that,0.015625,-4.15888308336
welcomed,amongst,0.5,-0.69314718056
or,directors,0.00176991150442,-6.33682573115
testing,process,0.0144927536232,-4.2341065046
reality,however,0.0526315789474,-2.94443897917
from,person,0.00281690140845,-5.87211778948
others,said,0.0217391304348,-3.82864139649
that,goal,0.00132275132275,-6.62804137618
right,markets,0.0229885057471,-3.77276093809
unwilling,to,1.0,0.0
material,choice,0.111111111111,-2.19722457734
analytical,processing,0.25,-1.38629436112
room,2,0.0526315789474,-2.94443897917
won’t,do,0.111111111111,-2.19722457734
department,what,0.047619047619,-3.04452243772
analyzing,the,0.166666666667,-1.79175946923
in,previous,0.000567214974475,-7.4747721824
computing,efforts,0.05,-2.99573227355
1,%,0.185185185185,-1.68639895357
short,so,0.047619047619,-3.04452243772
done,he,0.0178571428571,-4.02535169074
most,assistance,0.00769230769231,-4.86753445046
team,time,0.00561797752809,-5.18178355029
conclusion,throughout,0.0714285714286,-2.63905732962
standard,h264,0.0243902439024,-3.7135720667
articles,always,0.1,-2.30258509299
cost-savings,aspect,1.0,0.0
than,$,0.00487804878049,-5.32300997914
costs,are,0.0689655172414,-2.67414864943
s,website,0.00518134715026,-5.2626901889
at,birmingham,0.00220750551876,-6.11589212548
test,runner,0.0173913043478,-4.0517849478
mit,s,0.166666666667,-1.79175946923
l-1,i,0.1,-2.30258509299
harm,s,0.5,-0.69314718056
in,testing,0.00113442994895,-6.78162500184
anxious,in,0.5,-0.69314718056
information,you,0.0327868852459,-3.41772668361
hundred,dollars,0.2,-1.60943791243
that,you’ll,0.00132275132275,-6.62804137618
the,cd-rom,0.000165453342158,-8.70682132339
security,practices,0.037037037037,-3.295836866
mentality,those,1.0,0.0
